A1,A2,A3,A4,A5,A6,A7,A8,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10
-0.36517,-1.85605,-0.00039,0.5021,-0.09759,-0.09913,0.52122,-0.15217,8,10,4,9,7,5,3,2,6,1
-1.0209,-1.37172,-1.38541,-0.81127,-0.09759,-0.09913,0.86738,0.78719,6,10,9,8,5,2,4,3,7,1
-0.1466,0.00054,0.69212,-1.10313,-0.09759,-0.09913,-2.94036,-0.52792,6,10,1,8,5,9,4,3,7,2
-1.09376,-0.24162,0.34587,-0.51941,-0.09759,-0.09913,-0.34418,-0.52792,8,10,2,9,7,5,4,3,6,1
-0.1466,-0.1609,0.69212,-0.59238,-0.09759,-0.09913,1.38661,-0.52792,8,10,2,9,6,7,4,3,5,1
0.7277,0.72704,-0.34665,1.52362,-0.09759,-0.09913,0.52122,-0.52792,9,10,1,3,5,8,4,6,7,2
-0.36517,0.24271,0.11503,1.15879,-0.09759,-0.09913,0.34814,-0.52792,8,10,2,9,6,7,3,4,5,1
-1.5309,-0.80667,-1.03916,1.59658,-0.09759,-0.09913,0.52122,0.22357,7,10,8,9,5,4,2,3,6,1
0.58198,0.24271,-1.96251,-0.00865,-0.09759,-0.09913,0.17506,-0.52792,9,10,2,4,5,3,6,7,8,1
-0.29232,-0.56451,-0.00039,-0.15458,-0.09759,-0.09913,-0.34418,0.31751,8,10,6,9,7,4,3,2,5,1
-0.51089,-0.32234,-0.00039,-0.37348,-0.09759,-0.09913,-0.1711,0.59932,7,10,8,9,6,4,3,2,5,1
0.80056,0.40415,0.11503,-0.00865,-0.09759,-0.09913,0.34814,-0.52792,9,10,1,4,6,8,3,5,7,2
-0.00088,0.9692,0.23045,0.28321,-0.09759,-0.09913,1.04046,-0.52792,9,10,2,6,5,8,3,4,7,1
-0.07374,-0.40306,0.46129,1.01286,-0.09759,-0.09913,0.86738,-0.52792,8,10,2,9,6,7,3,4,5,1
1.01913,0.24271,1.03838,-0.88424,-0.09759,-0.09913,0.52122,-0.52792,8,10,2,5,6,9,3,4,7,1
0.50912,0.80776,0.46129,-0.66534,-0.09759,-0.09913,0.34814,-0.52792,9,10,2,5,6,8,3,4,7,1
-0.87518,-1.53317,1.03838,-0.51941,-0.09759,-0.09913,-0.69033,-0.52792,8,10,3,9,7,6,4,2,5,1
1.31056,0.24271,-0.6929,0.35617,-0.09759,-0.09913,0.17506,-0.52792,9,10,1,3,5,7,4,6,8,2
-1.8952,-0.72595,-0.34665,-0.73831,-0.09759,-0.09913,0.17506,0.97507,7,10,8,9,5,3,4,2,6,1
0.80056,-0.88739,0.34587,-0.88424,-0.09759,-0.09913,-1.20957,-0.15217,8,10,2,9,5,7,4,3,6,1
-0.80232,-2.74399,1.03838,-1.32203,-0.09759,-0.09913,0.17506,-0.05824,7,10,8,9,6,5,3,2,4,1
-1.23947,-1.77533,-0.00039,1.01286,-0.09759,-0.09913,-0.69033,3.13561,3,10,9,7,6,2,5,1,8,4
0.07197,0.40415,0.69212,-0.59238,-0.09759,-0.09913,0.00198,0.97507,7,10,9,6,5,4,3,2,8,1
-0.80232,-0.48379,0.46129,-0.15458,-0.09759,-0.09913,0.17506,2.00837,5,10,9,8,6,3,4,1,7,2
-0.51089,-0.1609,0.34587,-0.59238,-0.09759,-0.09913,-0.69033,-0.52792,8,10,2,9,7,6,4,3,5,1
-0.21946,-0.56451,-0.23123,-0.73831,-0.09759,-0.09913,-0.69033,-0.05824,8,10,2,9,7,5,4,3,6,1
0.14483,0.00054,0.11503,-0.44645,-0.09759,-0.09913,0.17506,-0.52792,9,10,2,8,7,5,4,3,6,1
-1.23947,-1.77533,0.23045,-0.81127,-0.09759,-0.09913,0.17506,5.48403,3,10,9,4,7,2,5,1,8,6
-1.0209,-0.1609,-0.00039,-0.9572,-0.09759,-0.09913,-0.1711,3.04168,3,10,9,6,7,2,5,1,8,4
-0.36517,0.32343,-0.11581,0.21024,-0.09759,-0.09913,-0.1711,-0.24611,8,10,2,9,7,5,3,4,6,1
0.36341,0.72704,0.34587,-0.81127,-0.09759,-0.09913,-0.1711,-0.52792,9,10,2,5,7,8,3,4,6,1
-1.38519,-0.88739,0.5767,0.13728,-0.09759,-0.09913,-0.69033,0.31751,7,10,8,9,6,4,3,2,5,1
-0.51089,-0.72595,0.11503,0.57507,-0.09759,-0.09913,-0.1711,0.0357,8,10,4,9,7,5,3,2,6,1
1.01913,0.00054,0.34587,-1.1761,-0.09759,-0.09913,0.17506,-0.52792,9,10,2,5,7,8,4,3,6,1
-0.65661,0.16199,0.69212,-0.00865,-0.09759,-0.09913,-0.34418,0.41145,8,10,7,9,6,4,3,2,5,1
-0.1466,-0.24162,1.03838,1.08583,-0.09759,-0.09913,1.04046,-0.05824,7,10,3,9,6,8,2,4,5,1
-0.07374,-0.08018,0.11503,0.21024,-0.09759,-0.09913,0.34814,4.07498,3,10,9,4,7,2,6,1,8,5
-0.65661,0.16199,0.11503,-0.30051,-0.09759,-0.09913,0.34814,1.53869,5,10,9,8,6,3,4,2,7,1
0.07197,0.88848,-0.00039,-0.22755,-0.09759,-0.09913,0.34814,3.13561,5,10,9,3,7,2,6,1,8,4
0.65484,-0.24162,0.11503,1.96141,-0.09759,-0.09913,0.52122,-0.15217,9,10,3,6,5,8,2,4,7,1
-0.72947,0.80776,-0.00039,-0.73831,-0.09759,-0.09913,0.17506,-0.52792,8,10,2,9,7,5,4,3,6,1
0.29055,0.24271,0.34587,-0.66534,-0.09759,-0.09913,0.17506,1.069,7,10,9,5,6,4,3,2,8,1
0.80056,-0.32234,0.46129,-1.10313,-0.09759,-0.09913,-0.51725,-0.52792,9,10,2,8,6,7,4,3,5,1
1.16485,0.40415,0.46129,-0.59238,-0.09759,-0.09913,-1.20957,-0.52792,9,10,1,3,6,8,5,4,7,2
0.21769,-0.32234,0.46129,0.79396,-0.09759,-0.09913,0.17506,0.22357,8,10,4,9,6,7,2,3,5,1
-0.65661,-0.72595,-0.80832,2.54513,-0.09759,-0.09913,0.52122,-0.52792,8,10,5,9,4,7,2,3,6,1
0.58198,-1.53317,1.1538,-1.03017,-0.09759,-0.09913,-0.51725,0.50538,6,10,8,9,5,7,3,2,4,1
-0.07374,1.37281,-0.00039,0.13728,-0.09759,-0.09913,-1.20957,-0.52792,9,10,1,5,6,8,3,4,7,2
-0.43803,-1.37172,0.5767,-0.73831,-0.09759,-0.09913,-0.1711,-0.52792,8,10,3,9,7,6,4,2,5,1
-0.43803,-0.40306,0.34587,-0.51941,-0.09759,-0.09913,-1.55573,0.0357,8,10,3,9,6,7,4,2,5,1
0.50912,0.40415,0.23045,-0.73831,-0.09759,-0.09913,-0.1711,1.069,7,10,9,4,6,5,3,2,8,1
-0.36517,1.29209,-1.27,-1.10313,-0.09759,-0.09913,0.6943,-0.52792,9,10,2,7,5,3,4,6,8,1
-1.31233,-0.08018,0.34587,0.13728,-0.09759,-0.09913,0.00198,2.10231,5,10,9,8,6,3,4,1,7,2
-1.09376,-0.64523,0.69212,0.13728,-0.09759,-0.09913,-0.51725,-0.52792,8,10,2,9,7,6,4,3,5,1
-0.29232,-0.72595,0.92296,-1.1761,-0.09759,-0.09913,-0.34418,-0.52792,8,10,3,9,6,7,4,2,5,1
0.50912,0.08127,0.92296,-0.30051,-0.09759,-0.09913,0.17506,-0.52792,9,10,2,7,6,8,3,4,5,1
-0.21946,-0.24162,0.46129,-0.51941,-0.09759,-0.09913,0.17506,0.50538,7,10,8,9,6,4,3,2,5,1
-1.16661,0.64632,-0.00039,-0.00865,-0.09759,-0.09913,0.17506,-0.52792,8,10,2,9,7,5,4,3,6,1
0.36341,-0.40306,0.92296,-0.08162,-0.09759,-0.09913,-0.1711,-0.52792,8,10,2,9,6,7,4,3,5,1
-0.72947,1.29209,-1.84709,-0.37348,-0.09759,-0.09913,0.34814,-0.15217,9,10,3,7,4,2,5,6,8,1
-0.58375,-2.34038,1.03838,0.28321,-0.09759,-0.09913,-0.51725,-0.05824,8,10,4,9,7,6,3,2,5,1
0.7277,-0.1609,-0.46206,0.42914,-0.09759,-0.09913,-1.72881,0.50538,9,10,6,4,5,7,3,2,8,1
1.01913,-0.48379,0.11503,0.64803,-0.09759,-0.09913,0.52122,-0.52792,9,10,2,7,5,8,3,4,6,1
-1.09376,-0.80667,-0.6929,-0.08162,-0.09759,-0.09913,0.52122,2.75987,4,10,9,7,6,2,5,1,8,3
0.36341,-0.96812,1.61547,1.15879,-0.09759,-0.09913,-0.51725,-0.52792,7,10,2,9,6,8,3,4,5,1
-0.36517,-0.56451,-0.00039,-0.08162,-0.09759,-0.09913,-0.51725,-0.52792,8,10,2,9,7,5,4,3,6,1
-0.21946,0.24271,-0.23123,1.81548,-0.09759,-0.09913,0.6943,-0.52792,9,10,2,8,5,7,3,4,6,1
-0.36517,-0.08018,0.80754,-0.08162,-0.09759,-0.09913,-0.34418,-0.52792,8,10,2,9,6,7,4,3,5,1
-0.36517,0.16199,-0.00039,-1.03017,-0.09759,-0.09913,1.73277,-0.52792,8,10,2,9,6,5,4,3,7,1
0.43627,0.08127,-2.07793,1.66955,-0.09759,-0.09913,-0.34418,-0.52792,9,10,2,4,5,6,3,7,8,1
-0.94804,0.64632,-0.00039,-0.30051,-0.09759,-0.09913,-0.51725,-0.52792,8,10,2,9,7,5,4,3,6,1
-0.21946,-0.40306,0.11503,0.5021,-0.09759,-0.09913,-0.69033,-0.15217,8,10,2,9,7,6,4,3,5,1
-0.00088,-1.12956,1.61547,0.79396,-0.09759,-0.09913,-2.24804,0.50538,4,10,6,9,5,8,3,2,7,1
-0.51089,-0.48379,1.61547,-0.51941,-0.09759,-0.09913,-2.07496,0.50538,4,10,7,9,5,8,3,2,6,1
-0.87518,-0.80667,1.03838,-0.08162,-0.09759,-0.09913,-1.03649,-0.52792,7,10,2,9,6,8,4,3,5,1
-0.80232,-0.88739,1.03838,-0.08162,-0.09759,-0.09913,-0.86341,-0.52792,7,10,3,9,6,8,4,2,5,1
0.29055,0.40415,0.69212,-0.88424,-0.09759,-0.09913,0.00198,-0.24611,9,10,2,8,6,7,4,3,5,1
-0.36517,0.00054,0.80754,0.21024,-0.09759,-0.09913,-1.03649,-1.56122,7,10,8,9,5,6,3,2,4,1
-0.36517,0.00054,0.80754,0.21024,-0.09759,-0.09913,-1.03649,-1.56122,7,10,8,9,5,6,3,2,4,1
0.80056,-0.96812,0.80754,0.721,-0.09759,-0.09913,-1.03649,-0.62186,7,10,2,9,6,8,3,4,5,1
0.80056,-0.96812,0.80754,0.721,-0.09759,-0.09913,-1.03649,-0.62186,7,10,2,9,6,8,3,4,5,1
-0.51089,-1.37172,0.46129,0.79396,-0.09759,-0.09913,-2.07496,-1.09154,7,10,4,9,5,8,3,2,6,1
-0.51089,-1.37172,0.46129,0.79396,-0.09759,-0.09913,-2.07496,-1.09154,7,10,4,9,5,8,3,2,6,1
0.07197,-0.88739,0.92296,-0.51941,-0.09759,-0.09913,-0.51725,-0.52792,8,10,2,9,6,7,4,3,5,1
1.602,0.08127,0.23045,-1.32203,-0.09759,-0.09913,0.6943,-0.52792,9,10,2,3,6,8,4,5,7,1
-1.09376,-0.72595,0.34587,0.06431,-0.09759,-0.09913,-0.51725,0.12964,8,10,5,9,7,4,3,2,6,1
0.43627,-0.08018,0.46129,-0.81127,-0.09759,-0.09913,0.00198,0.69326,8,10,9,7,5,4,3,2,6,1
0.50912,-1.04884,-0.80832,0.06431,-0.09759,-0.09913,0.52122,0.0357,9,10,2,8,6,3,5,4,7,1
0.50912,-0.08018,1.26922,-0.00865,-0.09759,-0.09913,0.34814,-0.52792,7,10,2,9,6,8,3,4,5,1
-0.1466,-0.40306,1.50005,-0.51941,-0.09759,-0.09913,1.38661,-0.52792,7,10,2,9,6,8,4,3,5,1
-1.16661,-0.1609,-0.34665,-0.51941,-0.09759,-0.09913,0.00198,0.22357,8,10,7,9,6,3,4,2,5,1
0.29055,0.5656,0.5767,-0.59238,-0.09759,-0.09913,0.00198,-0.52792,9,10,2,7,6,8,3,4,5,1
-0.87518,-0.48379,0.5767,1.30472,-0.09759,-0.09913,-0.51725,2.19625,5,10,9,8,6,4,3,1,7,2
-0.72947,-1.61389,0.80754,-0.9572,-0.09759,-0.09913,-0.69033,-0.52792,8,10,4,9,7,6,3,2,5,1
-1.67662,-1.53317,0.5767,-0.9572,-0.09759,-0.09913,0.00198,-0.52792,8,10,6,9,7,5,3,2,4,1
0.14483,-0.32234,0.69212,-0.08162,-0.09759,-0.09913,0.34814,-0.52792,8,10,2,9,6,7,4,3,5,1
-0.43803,0.00054,0.5767,-0.15458,-0.09759,-0.09913,-0.34418,-0.52792,8,10,2,9,7,6,4,3,5,1
-1.16661,-0.24162,-0.23123,0.42914,-0.09759,-0.09913,-1.38265,-0.52792,8,10,2,9,7,5,4,3,6,1
-0.00088,0.48487,1.50005,-0.08162,-0.09759,-0.09913,-1.38265,-0.52792,7,10,2,8,5,9,4,3,6,1
-0.29232,0.24271,-0.34665,0.79396,-0.09759,-0.09913,0.17506,0.78719,8,10,9,7,5,4,3,2,6,1
-1.38519,0.80776,1.73089,-0.59238,-0.09759,-0.09913,-0.69033,-0.52792,7,10,2,9,6,8,4,3,5,1
0.50912,-0.64523,1.50005,-0.30051,-0.09759,-0.09913,3.1174,0.41145,5,10,6,8,4,9,3,2,7,1
-0.94804,-0.40306,0.34587,-0.88424,-0.09759,-0.09913,-0.1711,-0.52792,8,10,3,9,7,5,4,2,6,1
-0.87518,-0.96812,0.46129,-0.15458,-0.09759,-0.09913,0.6943,-0.52792,8,10,3,9,7,6,4,2,5,1
-1.0209,-0.08018,0.5767,-0.37348,-0.09759,-0.09913,0.86738,0.50538,7,10,8,9,6,4,3,2,5,1
-1.5309,-0.80667,-0.00039,-0.73831,-0.09759,-0.09913,0.17506,0.59932,7,10,8,9,6,3,4,2,5,1
-0.94804,-1.61389,0.11503,-0.81127,-0.09759,-0.09913,1.38661,-0.15217,8,10,5,9,7,4,3,2,6,1
-1.09376,-1.37172,-0.23123,1.15879,-0.09759,-0.09913,-0.51725,1.44475,5,10,9,8,6,3,4,1,7,2
-0.29232,-1.21028,2.19257,-0.59238,-0.09759,-0.09913,-3.4596,-0.24611,5,10,3,9,6,8,4,2,7,1
-0.29232,-1.21028,2.19257,-0.59238,-0.09759,-0.09913,-3.4596,-0.24611,5,10,3,9,6,8,4,2,7,1
0.50912,-0.56451,0.23045,0.28321,-0.09759,-0.09913,-2.24804,-1.56122,5,10,6,7,4,9,3,2,8,1
0.50912,-0.56451,0.23045,0.28321,-0.09759,-0.09913,-2.24804,-1.56122,5,10,6,7,4,9,3,2,8,1
0.65484,0.08127,-0.23123,-1.03017,-0.09759,-0.09913,0.6943,0.31751,9,10,7,4,6,5,3,2,8,1
0.65484,0.08127,-0.23123,-1.03017,-0.09759,-0.09913,0.6943,0.31751,9,10,7,4,6,5,3,2,8,1
0.80056,0.24271,1.03838,-0.66534,-0.09759,-0.09913,-1.03649,0.0357,8,10,2,6,5,9,4,3,7,1
0.80056,-0.1609,0.69212,-0.51941,-0.09759,-0.09913,0.52122,0.31751,9,10,4,7,5,8,3,2,6,1
0.80056,-0.1609,0.69212,-0.51941,-0.09759,-0.09913,0.52122,0.31751,9,10,4,7,5,8,3,2,6,1
-0.43803,0.48487,0.23045,-0.59238,-0.09759,-0.09913,0.00198,-1.56122,7,10,9,8,6,4,3,2,5,1
-1.0209,0.48487,0.23045,-0.59238,-0.09759,-0.09913,-0.86341,-1.09154,8,10,4,9,7,5,3,2,6,1
-0.94804,-0.48379,1.61547,1.59658,-0.09759,-0.09913,-2.42112,-0.05824,6,10,4,9,5,8,3,2,7,1
1.602,-1.04884,1.50005,0.86693,-0.09759,-0.09913,-1.72881,-1.27941,7,10,4,8,5,9,3,2,6,1
1.602,-1.04884,1.50005,0.86693,-0.09759,-0.09913,-1.72881,-1.27941,7,10,4,8,5,9,3,2,6,1
-0.43803,-1.12956,1.61547,1.37769,-0.09759,-0.09913,0.52122,-1.56122,4,10,8,9,6,7,3,2,5,1
0.58198,-0.40306,0.5767,0.06431,-0.09759,-0.09913,-0.34418,-1.56122,7,10,9,8,6,4,3,2,5,1
0.94627,1.13065,-0.57748,-0.00865,-0.09759,-0.09913,-1.20957,-0.52792,9,10,1,3,5,7,4,6,8,2
0.94627,1.13065,-0.57748,-0.00865,-0.09759,-0.09913,-1.20957,-0.52792,9,10,1,3,5,7,4,6,8,2
-0.51089,-1.37172,1.96173,-1.03017,-0.09759,-0.09913,-0.86341,-0.43398,6,10,4,9,7,8,3,2,5,1
-0.51089,-1.37172,1.96173,-1.03017,-0.09759,-0.09913,-1.20957,-0.43398,6,10,4,9,7,8,3,2,5,1
0.58198,-0.48379,-0.00039,-0.00865,-0.09759,-0.09913,0.34814,-0.52792,9,10,2,8,7,5,3,4,6,1
-0.87518,-0.56451,0.34587,-0.30051,-0.09759,-0.09913,-0.34418,-1.56122,6,10,8,9,7,4,3,2,5,1
-0.72947,-0.40306,1.26922,0.21024,-0.09759,-0.09913,-1.03649,-0.52792,7,10,2,9,6,8,4,3,5,1
-0.72947,-0.40306,1.26922,0.21024,-0.09759,-0.09913,-1.03649,-0.52792,7,10,2,9,6,8,4,3,5,1
-1.16661,-1.291,1.73089,1.01286,-0.09759,-0.09913,-3.11344,-1.09154,5,10,4,9,6,8,3,2,7,1
-1.16661,-1.291,1.73089,1.01286,-0.09759,-0.09913,-3.11344,-1.09154,5,10,4,9,6,8,3,2,7,1
-0.51089,-2.25966,3.34675,3.85851,-0.09759,-0.09913,-4.84423,-2.59453,3,10,9,7,4,8,2,1,6,5
-1.09376,-2.34038,5.77055,3.93147,-0.09759,-0.09913,-6.40194,-2.50059,2,10,8,6,5,9,3,1,7,4
-1.09376,-2.34038,5.77055,3.93147,-0.09759,-0.09913,-6.40194,-2.50059,2,10,8,6,5,9,3,1,7,4
0.43627,-1.21028,-0.34665,1.08583,-0.09759,-0.09913,0.00198,-0.52792,8,10,2,9,5,6,3,4,7,1
0.43627,-1.21028,-0.34665,0.64803,-0.09759,-0.09913,0.34814,-0.52792,8,10,2,9,7,5,3,4,6,1
0.29055,-0.48379,0.5767,1.59658,-0.09759,-0.09913,-0.51725,-0.52792,7,10,2,9,6,8,3,4,5,1
-1.09376,-0.88739,0.69212,-0.44645,-0.09759,-0.09913,-0.1711,1.25688,5,10,9,8,6,4,3,2,7,1
-0.1466,-0.32234,0.92296,-0.73831,-0.09759,-0.09913,-0.86341,-0.52792,8,10,2,9,6,7,4,3,5,1
-0.1466,0.40415,-0.23123,-1.1761,-0.09759,-0.09913,0.86738,-0.52792,9,10,2,8,6,5,4,3,7,1
1.16485,0.80776,0.23045,-0.51941,-0.09759,-0.09913,3.29048,-0.52792,7,10,1,3,5,9,6,4,8,2
1.38342,0.32343,0.5767,-0.22755,-0.09759,-0.09913,3.9828,-0.52792,7,10,1,3,5,9,6,4,8,2
1.67485,0.80776,-0.34665,-0.44645,-0.09759,-0.09913,3.80972,-0.52792,7,10,1,3,4,9,6,5,8,2
2.03914,2.58363,0.69212,-0.37348,-0.09759,-0.09913,3.29048,-0.52792,8,10,1,2,4,9,6,5,7,3
-0.58375,-0.08018,-0.11581,0.721,-0.09759,-0.09913,1.21354,-0.15217,8,10,2,9,6,5,3,4,7,1
-0.43803,0.9692,0.34587,0.06431,-0.09759,-0.09913,-0.1711,-0.52792,9,10,2,8,7,6,3,4,5,1
0.43627,0.88848,0.23045,-0.51941,-0.09759,-0.09913,0.34814,0.41145,9,10,5,4,7,6,3,2,8,1
-0.21946,0.48487,-0.46206,1.74251,-0.09759,-0.09913,0.17506,-0.52792,9,10,2,8,5,7,3,4,6,1
-0.29232,-1.37172,-0.57748,-0.30051,-0.09759,-0.09913,-1.55573,0.88113,6,10,9,8,5,3,4,2,7,1
0.14483,-0.56451,1.26922,-0.30051,-0.09759,-0.09913,-0.86341,-0.52792,7,10,2,9,6,8,4,3,5,1
0.14483,-0.56451,1.26922,-0.30051,-0.09759,-0.09913,-0.86341,-0.52792,7,10,2,9,6,8,4,3,5,1
-1.31233,-0.48379,0.46129,-0.37348,-0.09759,-0.09913,-1.72881,-0.80973,8,10,3,9,6,7,4,2,5,1
-1.31233,-0.48379,0.46129,-0.37348,-0.09759,-0.09913,-1.72881,-0.80973,8,10,3,9,6,7,4,2,5,1
-0.1466,-0.72595,0.23045,0.5021,-0.09759,-0.09913,0.17506,-0.15217,8,10,2,9,7,6,4,3,5,1
-0.29232,-0.88739,0.46129,-0.30051,-0.09759,-0.09913,-0.34418,-0.24611,8,10,2,9,7,6,4,3,5,1
-0.29232,-0.88739,0.46129,-0.30051,-0.09759,-0.09913,-0.34418,-0.24611,8,10,2,9,7,6,4,3,5,1
-0.58375,0.00054,1.61547,-0.9572,-0.09759,-0.09913,-0.1711,-0.52792,7,10,3,9,6,8,4,2,5,1
-0.29232,0.32343,1.03838,1.08583,-0.09759,-0.09913,0.52122,-0.62186,7,10,2,9,6,8,3,4,5,1
-0.29232,0.32343,1.03838,1.08583,-0.09759,-0.09913,0.52122,-0.62186,7,10,2,9,6,8,3,4,5,1
-0.80232,1.21137,0.80754,-0.51941,-0.09759,-0.09913,-1.03649,-0.24611,8,10,2,9,6,7,4,3,5,1
-0.80232,1.21137,0.80754,-0.51941,-0.09759,-0.09913,-1.20957,-0.24611,8,10,2,9,6,7,4,3,5,1
-0.87518,0.00054,0.23045,1.30472,-0.09759,-0.09913,0.6943,-1.56122,7,10,8,9,5,4,3,2,6,1
-0.87518,0.00054,0.23045,1.30472,-0.09759,-0.09913,0.6943,-1.56122,7,10,8,9,5,4,3,2,6,1
0.07197,0.16199,0.92296,-0.66534,-0.09759,-0.09913,-0.51725,0.0357,8,10,2,9,6,7,4,3,5,1
0.50912,-0.1609,0.46129,-0.30051,-0.09759,-0.09913,0.00198,-1.56122,8,10,9,7,6,4,3,2,5,1
-0.00088,0.00054,1.38464,-0.22755,-0.09759,-0.09913,-2.5942,-1.56122,4,10,6,8,5,9,3,2,7,1
-0.65661,-0.08018,1.73089,0.13728,-0.09759,-0.09913,1.55969,2.75987,3,10,9,7,6,5,4,1,8,2
0.21769,0.5656,1.1538,0.721,-0.09759,-0.09913,0.00198,-0.52792,8,10,2,7,6,9,3,4,5,1
0.21769,0.5656,1.1538,0.721,-0.09759,-0.09913,0.00198,-0.52792,8,10,2,7,6,9,3,4,5,1
-0.94804,-1.61389,1.38464,1.23176,-0.09759,-0.09913,-1.03649,1.069,4,10,9,8,5,7,3,2,6,1
-0.94804,-1.61389,1.38464,1.23176,-0.09759,-0.09913,-1.03649,1.069,4,10,9,8,5,7,3,2,6,1
0.7277,0.5656,0.23045,-0.88424,-0.09759,-0.09913,-0.69033,1.91444,6,10,9,3,7,4,5,1,8,2
-0.58375,-0.96812,0.23045,0.21024,-0.09759,-0.09913,-1.38265,-0.52792,8,10,2,9,7,6,4,3,5,1
-0.65661,-0.32234,0.92296,-1.32203,-0.09759,-0.09913,0.17506,0.0357,8,10,5,9,7,6,3,2,4,1
-0.07374,-0.80667,0.92296,-0.22755,-0.09759,-0.09913,-0.51725,-0.05824,8,10,3,9,6,7,4,2,5,1
-0.94804,-1.04884,0.11503,0.86693,-0.09759,-0.09913,-1.03649,-0.52792,8,10,2,9,7,6,4,3,5,1
0.50912,0.00054,-1.15458,-1.32203,-0.09759,-0.09913,-0.51725,-0.52792,9,10,2,6,7,3,4,5,8,1
0.07197,-0.80667,-0.00039,0.13728,-0.09759,-0.09913,-0.34418,-0.05824,8,10,2,9,7,5,4,3,6,1
-1.16661,-2.0175,0.5767,0.13728,-0.09759,-0.09913,0.17506,2.00837,4,10,9,8,6,3,5,1,7,2
1.96629,2.90652,-0.6929,0.06431,-0.09759,-0.09913,-0.34418,-0.52792,9,10,1,2,4,7,5,8,6,3
0.65484,0.32343,0.34587,-0.88424,-0.09759,-0.09913,-0.34418,-0.52792,9,10,2,5,7,8,4,3,6,1
-0.00088,-0.1609,-0.23123,-0.22755,-0.09759,-0.09913,0.52122,3.79317,3,10,9,4,7,2,6,1,8,5
-0.80232,4.03662,-1.38541,1.08583,-0.09759,-0.09913,0.00198,-0.05824,9,10,2,6,3,4,5,7,8,1
0.43627,-0.64523,0.23045,-0.88424,-0.09759,-0.09913,0.17506,-0.52792,8,10,2,9,7,6,4,3,5,1
-0.80232,-0.32234,-1.96251,-0.59238,-0.09759,-0.09913,0.52122,-0.52792,8,10,3,9,5,2,4,6,7,1
0.14483,0.32343,-0.34665,1.66955,-0.09759,-0.09913,0.6943,-0.52792,9,10,2,6,5,8,3,4,7,1
-0.29232,-0.08018,0.5767,-0.59238,-0.09759,-0.09913,1.04046,-0.52792,8,10,2,9,7,6,4,3,5,1
0.43627,1.21137,-0.11581,2.18031,-0.09759,-0.09913,-0.1711,-0.52792,9,10,1,4,5,8,3,6,7,2
0.21769,0.08127,0.5767,2.25327,-0.09759,-0.09913,-0.69033,-0.52792,8,10,3,7,5,9,1,4,6,2
0.29055,1.13065,-1.15458,2.18031,-0.09759,-0.09913,0.17506,-0.52792,9,10,2,3,5,7,4,6,8,1
-0.21946,0.64632,-0.34665,1.88844,-0.09759,-0.09913,0.6943,-0.52792,9,10,2,7,5,8,3,4,6,1
-0.29232,-0.64523,0.11503,-0.73831,-0.09759,-0.09913,1.04046,-0.52792,8,10,2,9,7,5,4,3,6,1
0.7277,0.08127,-0.11581,-0.59238,-0.09759,-0.09913,0.52122,0.97507,8,10,9,3,6,5,4,2,7,1
2.54915,1.29209,-0.11581,-0.59238,-0.09759,-0.09913,0.17506,-0.52792,9,10,1,2,4,8,5,7,6,3
0.36341,0.16199,-0.6929,-0.44645,-0.09759,-0.09913,1.04046,-0.52792,9,10,2,7,6,4,3,5,8,1
-0.07374,-0.96812,0.69212,-1.24906,-0.09759,-0.09913,-0.69033,-0.52792,8,10,3,9,6,7,4,2,5,1
-0.87518,-0.80667,0.34587,-1.03017,-0.09759,-0.09913,0.86738,-0.52792,8,10,3,9,7,5,4,2,6,1
0.36341,0.40415,0.23045,-0.9572,-0.09759,-0.09913,0.52122,-0.24611,9,10,2,8,6,7,4,3,5,1
-0.29232,-0.48379,0.92296,-0.66534,-0.09759,-0.09913,0.86738,-0.52792,8,10,2,9,6,7,4,3,5,1
-1.16661,-0.32234,0.23045,-0.51941,-0.09759,-0.09913,0.52122,-0.15217,8,10,3,9,7,5,4,2,6,1
0.58198,0.48487,-0.46206,-0.88424,-0.09759,-0.09913,0.17506,-0.52792,9,10,2,3,7,6,4,5,8,1
-0.29232,-0.24162,-0.6929,-0.59238,10.24695,-0.09913,-0.69033,-0.52792,3,1,6,7,2,5,8,4,9,10
-0.43803,1.6957,-0.00039,-0.37348,-0.09759,-0.09913,0.6943,-0.05824,9,10,2,8,6,5,3,4,7,1
0.43627,-0.08018,-2.07793,-0.30051,-0.09759,-0.09913,0.00198,-0.52792,9,10,2,4,5,3,6,7,8,1
-0.65661,-0.08018,-0.34665,-1.24906,-0.09759,-0.09913,-0.1711,-0.52792,8,10,2,9,7,5,4,3,6,1
-0.43803,0.08127,0.34587,0.28321,-0.09759,-0.09913,0.52122,-0.52792,8,10,2,9,7,6,4,3,5,1
0.29055,0.08127,0.69212,-0.81127,-0.09759,-0.09913,0.6943,0.31751,9,10,4,8,5,7,3,2,6,1
0.07197,0.08127,-2.07793,0.06431,-0.09759,-0.09913,0.6943,-0.52792,9,10,2,6,5,3,4,7,8,1
-0.29232,-0.96812,0.11503,-0.44645,-0.09759,-0.09913,0.17506,-0.52792,8,10,2,9,7,5,4,3,6,1
0.36341,1.77642,-1.73167,-0.00865,-0.09759,-0.09913,-0.1711,-0.52792,9,10,2,3,5,4,6,7,8,1
